Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2012	454740	            SECTIONAS John Gorton Drive	16/07/2012	-	02/07/2015	$3,100,000	0m	Full transfer	-	-	-	-	-	$3,100,000	-	-	Allhomes Record	-	-	-	-	-	-
2012	423322	            2 Willesee Rise	27/06/2012	17/03/2014	-	$380,000	605m	Full transfer	-	-	-	-	-	$380,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2012	423321	            17 Haviland Street	26/06/2012	17/03/2014	-	$380,000	594m	Full transfer	-	-	-	-	-	$380,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2012	423324	            33 Castan Street	26/06/2012	19/03/2014	-	$343,000	450m	Full transfer	-	-	-	-	-	$343,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2012	423323	            28 Janine Haines Terrace	26/06/2012	19/03/2014	-	$343,000	450m	Full transfer	-	-	-	-	-	$343,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2012	423325	            1 Laffan Street	27/06/2012	19/03/2014	-	$300,000	536m	Full transfer	-	-	-	-	-	$300,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	454732	            BLOCKS1-36 Section 6	29/11/2013	-	02/07/2015	$5,350,000	0m	Full transfer	-	-	-	-	-	$5,350,000	-	-	Allhomes Record	-	-	-	-	-	-
2013	454731	            BLOCKS1-44 Section 5	29/11/2013	-	02/07/2015	$4,950,000	0m	Full transfer	-	-	-	-	-	$4,950,000	-	-	Allhomes Record	-	-	-	-	-	-
2013	414727	            BLOCK1 Section 4	29/11/2013	-	08/10/2013	$4,800,000	0m	Full transfer	-	-	-	-	-	$4,800,000	52	-	Allhomes Record	-	-	-	-	-	-
2013	470130	57/60 John Gorton Drive	21/12/2013	01/02/2016	-	$399,950	8046m	Full transfer	-	-	-	-	-	$399,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	431156	46 Finemore Street	31/05/2013	15/07/2014	-	$390,000	721m	Full transfer	-	-	-	-	-	$390,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	430325	52 Finemore Street	31/05/2013	08/07/2014	-	$390,000	658m	Full transfer	-	-	-	-	-	$390,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	430327	42 Harold White Avenue	31/05/2013	08/07/2014	-	$380,000	635m	Full transfer	-	-	-	-	-	$380,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	436243	42 Woodberry Avenue	31/05/2013	25/09/2014	-	$375,000	651m	Full transfer	-	-	-	-	-	$375,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	427428	78 Edgeworth Parade	31/05/2013	13/05/2014	-	$375,000	540m	Full transfer	-	-	-	-	-	$375,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	424379	32 Castan Street	12/12/2013	08/04/2014	-	$375,000	560m	Full transfer	-	-	-	-	-	$375,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	431155	60 Harold White Avenue	31/05/2013	18/07/2014	-	$375,000	599m	Full transfer	-	-	-	-	-	$375,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	430326	30 Terry Connolly Street	31/05/2013	08/07/2014	-	$372,000	586m	Full transfer	-	-	-	-	-	$372,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	406394		23/09/2013	-	12/09/2013	$363,000	531m	Full transfer	-	-	-	-	-	$363,000	11	-	Allhomes Record	-	-	-	-	-	-
2013	467055	33/60 John Gorton Drive	17/12/2013	01/12/2015	-	$289,950	8046m	Full transfer	-	-	-	-	-	$289,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	468840	31/60 John Gorton Drive	15/12/2013	04/01/2016	-	$289,950	8046m	Full transfer	-	-	-	-	-	$289,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	467067	11/60 John Gorton Drive	15/12/2013	04/12/2015	-	$279,950	8046m	Full transfer	-	-	-	-	-	$279,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	468323	10/60 John Gorton Drive	18/12/2013	14/12/2015	-	$279,950	8046m	Full transfer	-	-	-	-	-	$279,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	466740	12/60 John Gorton Drive	15/12/2013	25/11/2015	-	$279,950	8046m	Full transfer	-	-	-	-	-	$279,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	474714	19/60 John Gorton Drive	15/12/2013	05/04/2016	-	$279,950	8046m	Full transfer	-	-	-	-	-	$279,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	468852	14/60 John Gorton Drive	14/12/2013	04/01/2016	-	$269,950	8046m	Full transfer	-	-	-	-	-	$269,950	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2013	451138	15 Bedbrook Street	19/02/2013	29/04/2015	-	$2,000	570m	Full transfer	-	-	-	-	-	$2,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2013	467040	72/60 John Gorton Drive	15/12/2013	04/12/2015	-	$0	8046m	Full transfer	-	-	-	-	-	$0	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
