Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	237367	189 Narrabundah Lane	11/08/2006	18/08/2008	-	$2,050,000	93792m	Full transfer	-	-	-	-	-	$2,050,000	-	-	Government Record	-	-	-	Caravan park,camping ground	-	-
2006	226816	189 Narrabundah Lane	31/03/2006	26/05/2006	-	$2,000,000	93792m	Full transfer	-	-	-	-	-	$2,000,000	-	-	Government Record	-	-	-	Caravan park,camping ground	-	-
2006	169123	250 Narrabundah Lane	14/10/2006	09/02/2007	-	$1,150,000	44102m	Full transfer	-	-	-	-	-	$1,150,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	21544	            10494 Monaro Highway	08/12/2006	-	07/12/2005	$1,100,000	-	Full transfer	4	1	1	2	-	$1,100,000	366	-	Allhomes Record	-	-	-	-	-	-
2006	169788	4 Taubman Street	13/10/2006	11/12/2006	-	$200,000	2123m	Full transfer	-	-	-	-	-	$200,000	-	-	Government Record	-	-	-	Advanced technology develop...	-	-
2006	230124	22 Wormald Street	11/01/2006	30/01/2008	-	-	5066m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Shop	-	-
2006	261460	11 Faulding Street	01/03/2006	18/02/2010	-	-	3494m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Shop	-	-
2006	254116	19 Wormald Street	01/03/2006	11/02/2010	-	-	7360m	Full transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Shop	-	-
2006	34990	45 Mugga Lane	21/08/2006	21/08/2006	-	-	357906m	Partial transfer	-	-	-	-	-	-	-	-	Government Record	-	-	-	Agriculture (extensive)	-	-
2007	236268	14 Wormald Street	27/11/2007	23/05/2008	-	$10,000,000	6435m	Full transfer	-	-	-	-	-	$10,000,000	-	-	Government Record	-	-	-	Light industry	-	-
2007	101114	57/189 Narrabundah Lane	17/05/2007	-	10/04/2007	$35,000	-	Full transfer	2	1	-	-	-	$35,000	37	-	Allhomes Record	-	-	-	-	-	-
2007	120658	101 Jerrabomberra Avenue	11/01/2007	15/05/2007	-	$0	160378m	Full transfer	-	-	-	-	-	$0	-	-	Government Record	-	-	-	Cafe	-	-
2008	261461	150 Narrabundah Lane	27/10/2008	03/02/2010	-	$3,220,000	30996m	Full transfer	-	-	-	-	-	$3,220,000	-	-	Government Record	-	-	-	Scientific research establi...	-	-
2008	232006	9 Faulding Street	28/03/2008	02/07/2008	-	$2,875,000	2724m	Full transfer	-	-	-	-	-	$2,875,000	-	-	Government Record	-	-	-	Shop	-	-
2009	251613	150 Narrabundah Lane	20/05/2009	22/12/2009	-	$3,220,000	30996m	Full transfer	-	-	-	-	-	$3,220,000	-	-	Government Record	-	-	-	Scientific research establi...	-	-
2009	23843	            82 Banksia Avenue	08/10/2009	-	09/01/2009	$185,000	92899m	Full transfer	2	1	-	-	1	$185,000	272	-	Allhomes Record	-	-	-	-	-	-
2009	247151	            30 Longstay Park, 189 Narrabundah Lane	09/12/2009	-	16/07/2009	$60,000	-	Full transfer	3	1	-	-	-	$60,000	146	-	Allhomes Record	-	-	-	-	-	-
2009	23632	            60 Long Stay Park, 180 Narrbundah Lane	01/08/2009	-	29/06/2009	$56,000	-	Full transfer	1	1	-	-	-	$56,000	33	-	Allhomes Record	-	-	-	-	-	-
2009	23231	            70/199 Narrabundah Lane	05/03/2009	-	26/02/2009	$50,000	-	Full transfer	1	1	-	1	-	$50,000	7	-	Allhomes Record	-	-	-	-	-	-
2009	23652	            99 Longstay Park, 189 Narrabundah Lane	12/08/2009	-	16/07/2009	$45,000	-	Full transfer	1	1	-	-	-	$45,000	27	-	Allhomes Record	-	-	-	-	-	-
2009	128827	189 Narrabundah Lane	30/07/2009	-	20/07/2009	$35,000	93792m	Full transfer	1	0	1	-	3	$35,000	10	-	Allhomes Record	-	-	-	-	-	-
2010	264584	3/189 Narrabundah Lane	16/07/2010	-	10/06/2010	$91,000	93792m	Full transfer	2	1	-	-	-	$91,000	36	-	Allhomes Record	-	-	-	-	-	-
2010	264210	            38 189 Narrabundah Lane	29/06/2010	-	06/04/2010	$87,500	93792m	Full transfer	2	1	-	-	1	$87,500	84	-	Allhomes Record	-	-	-	-	$1,581,000	18.07
2010	264302	            2 The Pines Avenue	03/07/2010	-	07/04/2010	$70,000	92899m	Full transfer	1	1	-	-	1	$70,000	87	-	Allhomes Record	-	-	-	-	-	-
2010	266147	2/189 Narrabundah Lane	21/09/2010	-	23/08/2010	$67,000	93792m	Full transfer	2	1	-	-	-	$67,000	29	-	Allhomes Record	-	-	-	-	$1,581,000	23.6
2010	272200	97/189 Narrabundah Lane	10/12/2010	-	14/09/2010	$62,000	93792m	Full transfer	2	1	-	1	-	$62,000	87	-	Allhomes Record	-	-	-	-	$1,581,000	25.5
2011	275205	            35 Narrabundah Lane	18/01/2011	-	10/02/2010	$110,000	93792m	Full transfer	2	1	-	-	1	$110,000	342	-	Allhomes Record	-	-	-	-	-	-
2011	289301	            2 The Pines Avenue	12/05/2011	-	04/05/2011	$79,500	92899m	Full transfer	1	1	-	-	1	$79,500	8	-	Allhomes Record	-	-	-	-	-	-
