Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	37679	9 Callaghan Street	09/09/2006	22/10/2006	18/08/2006	$575,000	739m	Full transfer	4	2	1	2	-	$575,000	22	-	Combined Record	-	-	-	Single residential dwelling	$275,000	0.48
2006	165240	7 De Lissa Street	03/12/2006	13/02/2007	13/11/2006	$575,000	704m	Full transfer	4	1	1	2	-	$575,000	20	-	Combined Record	-	-	-	Single residential dwelling	$293,000	0.51
2006	211822	30 Callaghan Street	27/04/2006	11/07/2006	28/11/2005	$545,000	956m	Full transfer	4	1	1	2	-	$545,000	150	-	Combined Record	-	-	-	Single residential dwelling	$275,000	0.5
2006	211766	2 Jenks Place	15/03/2006	02/05/2006	-	$510,000	883m	Full transfer	-	-	-	-	-	$510,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	36561	51 Ashkanasy Crescent	04/07/2006	04/09/2006	-	$467,000	1255m	Full transfer	-	-	-	-	-	$467,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165146	116 Copland Drive	07/12/2006	14/02/2007	-	$440,000	1054m	Full transfer	-	-	-	-	-	$440,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34442	92 Ashkanasy Crescent	28/06/2006	27/09/2006	-	$440,000	1010m	Full transfer	-	-	-	-	-	$440,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	168411	1 Waugh Close	15/11/2006	24/01/2007	27/10/2006	$435,000	798m	Full transfer	4	1	1	-	-	$435,000	19	-	Combined Record	-	-	-	Single residential dwelling	$194,000	0.45
2006	211823	47 Fitzhardinge Crescent	03/02/2006	06/04/2006	-	$429,000	627m	Full transfer	-	-	-	-	-	$429,000	-	-	Government Record	-	-	-	Cottage block	-	-
2006	169498	12 Pitcairn Street	04/09/2006	13/11/2006	-	$425,000	937m	Full transfer	-	-	-	-	-	$425,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34719	35 Sharwood Crescent	19/06/2006	24/08/2006	-	$425,000	770m	Full transfer	-	-	-	-	-	$425,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
