Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	204440	3 Bizant Street	10/05/2006	19/07/2006	16/02/2006	$940,000	832m	Full transfer	5	2	1	3	-	$940,000	83	-	Combined Record	-	-	-	Single residential dwelling	$212,000	0.23
2006	203068	61 Diamond Street	14/08/2006	04/01/2007	05/04/2006	$717,500	755m	Full transfer	4	2	1	2	-	$717,500	131	-	Combined Record	-	-	-	Single residential dwelling	$312,000	0.43
2006	202368	32 Tarrabool Street	18/05/2006	06/08/2006	-	$699,000	806m	Full transfer	-	-	-	-	-	$699,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	36528	5 Comet Street	04/07/2006	08/09/2006	-	$665,000	756m	Full transfer	-	-	-	-	-	$665,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	309456	17 Lander Crescent	27/02/2006	11/04/2006	-	$590,000	716m	Full transfer	-	-	-	-	-	$590,000	-	-	Government Record	-	-	-	Cottage block	-	-
2006	119709	4 McHenry Street	22/09/2006	31/10/2006	17/08/2006	$570,000	660m	Full transfer	4	2	1	2	-	$570,000	36	-	Combined Record	-	-	-	Single residential dwelling	$175,000	0.31
2006	204456	37 Bizant Street	24/01/2006	15/05/2006	-	$560,000	631m	Full transfer	-	-	-	-	-	$560,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	204365	11 Mission Street	25/03/2006	23/05/2006	15/02/2006	$558,000	669m	Full transfer	4	1	1	2	-	$558,000	38	-	Combined Record	-	-	-	Single residential dwelling	$157,000	0.28
2006	204431	45 Diamond Street	13/04/2006	26/06/2006	30/03/2006	$548,000	800m	Full transfer	4	2	1	2	-	$548,000	14	-	Combined Record	-	-	-	Single residential dwelling	$168,000	0.31
2006	34343	7 Lander Crescent	11/10/2006	01/12/2006	29/09/2006	$542,000	927m	Full transfer	4	1	1	2	-	$542,000	12	-	Combined Record	-	-	-	Single residential dwelling	$213,000	0.39
2006	307746	44 Tarrabool Street	10/11/2006	20/02/2007	-	$540,000	606m	Full transfer	-	-	-	-	-	$540,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	202897	54 Katherine Avenue	13/10/2006	15/06/2007	-	$538,000	660m	Full transfer	-	-	-	-	-	$538,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	168474	15 Meerup Street	27/11/2006	22/01/2007	30/10/2006	$518,500	580m	Full transfer	4	1	1	2	-	$518,500	28	-	Combined Record	-	-	-	Single residential dwelling	$157,000	0.3
2006	203532	47 Buckingham Street	24/07/2006	28/08/2006	-	$516,000	554m	Full transfer	-	-	-	-	-	$516,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	81706	2 Tia Close	29/09/2006	-	23/05/2006	$515,000	751m	Full transfer	4	1	1	2	1	$515,000	129	-	Allhomes Record	-	-	-	-	$213,000	0.41
2006	77741	17 Moondarra Street	26/06/2006	-	16/03/2006	$515,000	833m	Full transfer	4	1	1	2	-	$515,000	102	-	Allhomes Record	-	-	-	-	$200,000	0.39
2006	306820	11 Evella Court	11/08/2006	20/11/2006	-	$514,000	829m	Full transfer	-	-	-	-	-	$514,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34644	1 Eliza Street	27/06/2006	22/08/2006	-	$512,000	833m	Full transfer	-	-	-	-	-	$512,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	119960	64 Rollston Street	20/10/2006	02/04/2007	01/08/2006	$500,000	504m	Full transfer	4	1	1	2	-	$500,000	80	-	Combined Record	-	-	-	Single residential dwelling	$151,000	0.3
2006	307575	41 Benaroon Circuit	11/08/2006	04/10/2006	-	$500,000	600m	Full transfer	-	-	-	-	-	$500,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	203094	8 Clarendon Street	30/10/2006	04/01/2007	-	$497,000	616m	Full transfer	-	-	-	-	-	$497,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	37159	40 Katherine Avenue	04/08/2006	20/09/2006	-	$495,000	729m	Full transfer	-	-	-	-	-	$495,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	35709	4 Heatherdale Street	30/11/2006	11/01/2007	09/11/2006	$495,000	504m	Full transfer	4	1	1	2	-	$495,000	21	-	Combined Record	-	-	-	Single residential dwelling	$158,000	0.32
2006	204451	44 Bizant Street	24/02/2006	11/04/2006	-	$494,000	600m	Full transfer	-	-	-	-	-	$494,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	204439	10 Ashbrook Street	02/03/2006	25/05/2006	31/01/2006	$492,500	782m	Full transfer	-	-	-	-	-	$492,500	30	-	Combined Record	-	-	-	Single residential dwelling	$212,000	0.43
2006	315741	9 McHenry Street	11/09/2006	30/11/2006	-	$485,000	600m	Full transfer	-	-	-	-	-	$485,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	203321	47 Proserpine Circuit	01/12/2006	18/01/2007	-	$479,700	508m	Full transfer	-	-	-	-	-	$479,700	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165606	11 Timboram Street	26/09/2006	22/11/2006	17/08/2006	$475,000	781m	Full transfer	4	1	1	2	-	$475,000	40	-	Combined Record	-	-	-	Single residential dwelling	$183,000	0.39
2006	34008	22 Timboram Street	14/11/2006	20/12/2006	-	$475,000	604m	Full transfer	-	-	-	-	-	$475,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	204450	46 Bizant Street	10/04/2006	25/05/2006	-	$472,500	600m	Full transfer	-	-	-	-	-	$472,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	169711	7 McHenry Street	18/10/2006	13/12/2006	28/09/2006	$470,000	584m	Full transfer	4	1	1	2	-	$470,000	20	-	Combined Record	-	-	-	Single residential dwelling	$157,000	0.33
2006	204374	40 Rollston Street	10/03/2006	17/07/2006	-	$465,500	786m	Full transfer	-	-	-	-	-	$465,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165428	39 Proserpine Circuit	30/11/2006	16/02/2007	-	$465,000	608m	Full transfer	-	-	-	-	-	$465,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	204469	17 Meerup Street	21/03/2006	25/05/2006	-	$460,000	631m	Full transfer	-	-	-	-	-	$460,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	204406	31 Mornington Street	18/01/2006	20/02/2006	23/11/2005	$457,000	739m	Full transfer	4	1	1	2	-	$457,000	56	-	Combined Record	-	-	-	Single residential dwelling	$166,000	0.36
2006	34328	26 Roderick Street	31/10/2006	29/11/2006	-	$455,000	769m	Full transfer	-	-	-	-	-	$455,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	204106	7 Sanamere Street	24/02/2006	24/04/2006	08/12/2005	$455,000	512m	Full transfer	4	1	1	2	-	$455,000	78	-	Combined Record	-	-	-	Single residential dwelling	$154,000	0.34
2006	204145	24 Burdekin Avenue	01/03/2006	29/03/2006	-	$450,000	802m	Full transfer	-	-	-	-	-	$450,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165604	19 Narran Street	11/10/2006	20/11/2006	12/09/2006	$450,000	595m	Full transfer	4	1	1	2	-	$450,000	29	-	Combined Record	-	-	-	Single residential dwelling	$157,000	0.35
