Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	37275	240 Bunda Street	29/06/2006	22/09/2006	-	$32,000,000	4181m	Full transfer	-	-	-	-	-	$32,000,000	-	-	Government Record	-	-	-	Commercial centre uses	-	-
2006	208590	1/65 London Circuit	27/02/2006	27/03/2006	-	$18,350,000	209m	Full transfer	-	-	-	-	-	$18,350,000	-	-	Government Record	-	-	-	Non retail commercial uses	-	-
2006	208591	2/65 London Circuit	27/02/2006	27/03/2006	-	$18,350,000	209m	Full transfer	-	-	-	-	-	$18,350,000	-	-	Government Record	-	-	-	Non retail commercial uses	-	-
2006	208588	65 London Circuit	27/02/2006	27/03/2006	-	$18,350,000	209m	Full transfer	-	-	-	-	-	$18,350,000	-	-	Government Record	-	-	-	Non retail commercial uses	-	-
2006	169477	17 Moore Street	19/07/2006	14/11/2006	-	$15,800,000	1327m	Full transfer	-	-	-	-	-	$15,800,000	-	-	Government Record	-	-	-	Co-0perative society	-	-
2006	14307	            34 Allara Street	11/02/2006	11/04/2006	-	$14,400,000	1735m	Full transfer	-	-	-	-	-	$14,400,000	-	-	Government Record	-	-	-	Non retail commercial uses	-	-
2006	34401	36 Marcus Clarke Street	28/09/2006	29/09/2006	-	$13,000,000	669m	Full transfer	-	-	-	-	-	$13,000,000	-	-	Government Record	-	-	-	Office,professional suite	-	-
2006	169005	17 University Avenue	27/11/2006	23/03/2007	-	$10,800,000	859m	Full transfer	-	-	-	-	-	$10,800,000	-	-	Government Record	-	-	-	Office,professional suite	-	-
2006	164121	59 Petrie Plaza	23/06/2006	16/08/2006	-	$8,900,000	844m	Full transfer	-	-	-	-	-	$8,900,000	-	-	Government Record	-	-	-	Residential	-	-
2006	32077	49 Northbourne Avenue	30/06/2006	10/11/2006	-	$2,400,000	202m	Full transfer	-	-	-	-	-	$2,400,000	-	-	Government Record	-	-	-	Other residential	-	-
2006	233991	44/28 West Row	09/08/2006	26/06/2008	-	$1,680,000	3246m	Full transfer	-	-	-	-	-	$1,680,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	208663	3/161 London Circuit	02/05/2006	15/06/2006	-	$1,360,000	859m	Full transfer	-	-	-	-	-	$1,360,000	-	-	Government Record	-	-	-	Office,professional suite	-	-
2006	168506	18 Marcus Clarke Street	15/11/2006	06/03/2007	-	$1,000,000	3511m	Full transfer	-	-	-	-	-	$1,000,000	-	-	Government Record	-	-	-	*servicing of existing subd...	-	-
2006	168549	7 London Circuit	15/11/2006	06/03/2007	-	$1,000,000	4058m	Full transfer	-	-	-	-	-	$1,000,000	-	-	Government Record	-	-	-	Office	-	-
2006	238999	50/28 West Row	20/11/2006	05/11/2008	-	$850,000	3246m	Full transfer	-	-	-	-	-	$850,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	203	            11/216 City Walk	22/12/2006	27/02/2007	-	$750,000	1138m	Full transfer	-	-	-	-	-	$750,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	9952	            300/12 Marcus Clarke Street	21/08/2006	08/08/2007	-	$739,000	6923m	Full transfer	-	-	-	-	-	$739,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	208677	3 Hobart Place	03/03/2006	03/07/2006	-	$660,000	297m	Full transfer	-	-	-	-	-	$660,000	-	-	Government Record	-	-	-	Multi unit development (res...	-	-
2006	5531	            222/12 Marcus Clarke Street	22/08/2006	25/09/2007	-	$625,000	6923m	Full transfer	-	-	-	-	-	$625,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	160	            288/12 Marcus Clarke Street	16/02/2006	27/03/2007	-	$598,000	6923m	Full transfer	-	-	-	-	-	$598,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	164618	2/72 Alinga Street	27/06/2006	13/07/2007	-	$580,000	209m	Full transfer	-	-	-	-	-	$580,000	-	-	Government Record	-	-	-	Retail;pers-service,eat & d...	-	-
2006	14355	            22/2 Marcus Clarke Street	10/04/2006	13/07/2006	-	$560,000	7982m	Full transfer	-	-	-	-	-	$560,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	14369	            71/2 Marcus Clarke Street	17/03/2006	20/06/2006	-	$535,000	7982m	Full transfer	-	-	-	-	-	$535,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	76191	1101/2 Marcus Clarke Street	17/03/2006	-	24/02/2006	$535,000	7982m	Full transfer	3	1	1	2	-	$535,000	21	-	Allhomes Record	-	-	-	-	-	-
2006	241179	34/21 Marcus Clarke Street	22/11/2006	15/01/2009	-	$527,875	14549m	Full transfer	-	-	-	-	-	$527,875	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	85369	1601/2 Marcus Clarke Street	30/10/2006	-	27/07/2006	$526,000	-	Full transfer	3	1	1	-	-	$526,000	95	-	Allhomes Record	-	-	-	-	-	-
