Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	10277	            Gold Creek Road	28/08/2006	03/10/2006	-	$1,400,000	7460m	Full transfer	-	-	-	-	-	$1,400,000	-	-	Government Record	-	-	-	Bar	-	-
2006	42	            121/54 Ernest Cavanagh Street	07/10/2006	10/11/2006	-	$800,000	17188m	Full transfer	-	-	-	-	-	$800,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	168433	3 Risson Street	21/11/2006	23/01/2007	24/10/2006	$790,000	652m	Full transfer	5	2	1	2	-	$790,000	28	-	Combined Record	-	-	-	Single residential dwelling	$216,000	0.27
2006	32857	6 Frances Burke Street	20/10/2006	04/12/2006	15/06/2006	$750,000	691m	Full transfer	5	2	1	2	-	$750,000	127	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	286	            107/54 Ernest Cavanagh Street	25/09/2006	28/11/2006	-	$700,000	17188m	Full transfer	-	-	-	-	-	$700,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	320007	23 Strayleaf Crescent	21/07/2006	29/10/2006	-	$688,500	680m	Full transfer	-	-	-	-	-	$688,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	49	            135/54 Ernest Cavanagh Street	10/04/2006	06/11/2006	-	$676,500	17188m	Full transfer	-	-	-	-	-	$676,500	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	37639	1/34 Winarlia Lane	30/08/2006	22/10/2006	-	$650,000	617m	Full transfer	-	-	-	-	-	$650,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	306	            139/54 Ernest Cavanagh Street	02/06/2006	29/09/2006	-	$647,900	17188m	Full transfer	-	-	-	-	-	$647,900	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	10280	            108/54 Ernest Cavanagh Street	04/02/2006	05/10/2006	-	$647,625	17188m	Full transfer	-	-	-	-	-	$647,625	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	9526	            113/54 Ernest Cavanagh Street	02/06/2006	09/10/2006	-	$634,000	17188m	Full transfer	-	-	-	-	-	$634,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
