Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	74064	7 Kiddle Crescent	07/03/2006	-	24/01/2006	$435,000	1404m	Full transfer	4	1	1	2	4	$435,000	42	-	Allhomes Record	-	-	-	-	$162,000	0.37
2006	225899	7 Kiddle Crescent	28/02/2006	03/05/2006	-	$434,000	1404m	Partial transfer	-	-	-	-	-	$434,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	226042	20 Deamer Crescent	07/03/2006	04/05/2006	23/02/2006	$430,000	1145m	Full transfer	4	1	1	4	-	$430,000	12	-	Combined Record	-	-	-	Single residential dwelling	$154,000	0.36
2006	168877	52 Fullerton Crescent	21/12/2006	06/02/2007	-	$418,000	921m	Full transfer	-	-	-	-	-	$418,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164288	18 Deamer Crescent	03/07/2006	16/08/2006	03/05/2006	$415,000	998m	Full transfer	5	1	2	1	-	$415,000	61	-	Combined Record	-	-	-	Single residential dwelling	$154,000	0.37
2006	319834	7 Grigg Place	09/05/2006	31/05/2006	-	$415,000	688m	Full transfer	-	-	-	-	-	$415,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	203744	3 Kiddle Crescent	07/06/2006	31/08/2006	20/04/2006	$405,000	840m	Full transfer	4	1	1	2	1	$405,000	48	-	Combined Record	-	-	-	Single residential dwelling	$152,000	0.38
2006	225918	39 Kiddle Crescent	19/04/2006	15/06/2006	-	$376,000	1046m	Full transfer	-	-	-	-	-	$376,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	78075	2 Baynton Street	19/04/2006	-	23/03/2006	$376,000	1045m	Full transfer	3	1	1	2	-	$376,000	27	-	Allhomes Record	-	-	-	-	$138,000	0.37
2006	226005	6 Prichard Circuit	05/05/2006	07/07/2006	05/04/2006	$375,000	907m	Full transfer	3	1	1	3	1	$375,000	30	-	Combined Record	-	-	-	Single residential dwelling	$144,000	0.38
2006	35821	73 Clift Crescent	08/12/2006	11/01/2007	27/10/2006	$352,500	1128m	Full transfer	3	1	-	2	-	$352,500	42	-	Combined Record	-	-	-	Single residential dwelling	$131,000	0.37
2006	168548	46 Hemmings Crescent	20/12/2006	05/03/2007	-	$352,000	699m	Full transfer	-	-	-	-	-	$352,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34613	59 Twamley Crescent	26/08/2006	27/09/2006	-	$349,000	906m	Full transfer	-	-	-	-	-	$349,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164946	20 Fullerton Crescent	28/08/2006	13/10/2006	13/07/2006	$346,000	1044m	Full transfer	3	1	-	2	-	$346,000	46	-	Combined Record	-	-	-	Single residential dwelling	$151,000	0.44
2006	317904	1 Kiddle Crescent	16/06/2006	16/08/2006	-	$339,000	1036m	Full transfer	-	-	-	-	-	$339,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	225925	24 Grimshaw Street	28/02/2006	07/04/2006	-	$338,000	945m	Full transfer	-	-	-	-	-	$338,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164286	63 Clift Crescent	27/06/2006	16/08/2006	-	$336,250	776m	Full transfer	-	-	-	-	-	$336,250	-	-	Government Record	-	-	-	Single residential dwelling	-	-
