Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2010	377231	30 Steve Irwin Avenue	19/06/2010	19/07/2012	-	$441,000	660m	Full transfer	-	-	-	-	-	$441,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377090	28 Ulysses Circuit	26/06/2010	25/07/2012	-	$423,000	717m	Full transfer	-	-	-	-	-	$423,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377226	5 Diesendorf Street	07/08/2010	19/07/2012	-	$378,000	519m	Full transfer	-	-	-	-	-	$378,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	374848	39 Dunphy Street	19/06/2010	25/06/2012	-	$376,000	540m	Full transfer	-	-	-	-	-	$376,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377225	23 Gornall Street	21/07/2010	17/07/2012	-	$375,500	558m	Full transfer	-	-	-	-	-	$375,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377227	36 Peter Cullen Way	27/06/2010	19/07/2012	-	$375,500	510m	Full transfer	-	-	-	-	-	$375,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377228	19 Diesendorf Street	07/08/2010	19/07/2012	-	$375,500	510m	Full transfer	-	-	-	-	-	$375,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377229	22 Peter Cullen Way	26/06/2010	17/07/2012	-	$363,000	459m	Full transfer	-	-	-	-	-	$363,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377232	59 Peter Cullen Way	26/06/2010	17/07/2012	-	$358,000	450m	Full transfer	-	-	-	-	-	$358,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	371817	            53 David Fleay Street	19/06/2010	03/06/2012	-	$356,000	483m	Full transfer	-	-	-	-	-	$356,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377234	15 Ulysses Circuit	07/08/2010	17/07/2012	-	$355,500	442m	Full transfer	-	-	-	-	-	$355,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	377091	7 Ulysses Circuit	07/08/2010	25/07/2012	-	$355,500	442m	Full transfer	-	-	-	-	-	$355,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2010	371816	            10 Steve Irwin Avenue	19/06/2010	03/06/2012	-	$350,000	450m	Full transfer	-	-	-	-	-	$350,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
