Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	221024	28 Barrett Street	13/04/2006	31/05/2006	24/02/2006	$521,000	853m	Full transfer	4	2	1	2	-	$521,000	48	-	Combined Record	-	-	-	Single residential dwelling	$189,000	0.36
2006	33190	20 Archdall Street	02/12/2006	27/02/2007	09/11/2006	$465,500	1073m	Full transfer	4	1	1	2	-	$465,500	23	-	Combined Record	-	-	-	Single residential dwelling	$208,000	0.45
2006	164238	8 Cumpston Place	16/06/2006	20/08/2006	-	$465,000	1071m	Full transfer	-	-	-	-	-	$465,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
2006	221026	18 Archdall Street	16/02/2006	03/04/2006	08/12/2005	$463,500	1074m	Full transfer	4	1	1	2	-	$463,500	70	-	Combined Record	-	-	-	Single residential dwelling	$208,000	0.45
2006	37402	27 Berne Crescent	02/08/2006	18/09/2006	-	$430,000	812m	Full transfer	-	-	-	-	-	$430,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	221114	13 Florey Drive	02/03/2006	20/06/2006	-	$429,500	910m	Full transfer	-	-	-	-	-	$429,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34567	50 Archdall Street	09/05/2006	25/09/2006	28/02/2006	$425,000	871m	Full transfer	4	1	1	2	-	$425,000	70	-	Combined Record	-	-	-	Single residential dwelling	$189,000	0.44
2006	168006	32 Barrett Street	20/07/2006	10/08/2006	-	$419,500	836m	Full transfer	-	-	-	-	-	$419,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	119541	23 Harper Street	29/08/2006	31/10/2006	02/08/2006	$400,000	821m	Full transfer	4	1	1	-	2	$400,000	27	-	Combined Record	-	-	-	Single residential dwelling	$153,000	0.38
2006	221059	9 Beeston Street	07/04/2006	23/05/2006	-	$400,000	929m	Full transfer	-	-	-	-	-	$400,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220657	3 Barrett Street	16/03/2006	16/05/2006	15/12/2005	$400,000	1020m	Full transfer	4	-	1	2	-	$400,000	91	-	Combined Record	-	-	-	Single residential dwelling	$199,000	0.5
2006	34566	56 Osburn Drive	14/07/2006	27/09/2006	-	$387,000	784m	Full transfer	-	-	-	-	-	$387,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	221076	36 Clubbe Crescent	06/05/2006	15/06/2006	12/04/2006	$386,500	951m	Full transfer	4	1	1	-	2	$386,500	24	-	Combined Record	-	-	-	Single residential dwelling	$153,000	0.4
2006	164915	7 Greig Place	24/06/2006	12/10/2006	01/06/2006	$386,000	1156m	Full transfer	4	2	-	-	2	$386,000	23	-	Combined Record	-	-	-	Single residential dwelling	$129,000	0.33
2006	164384	9 Thomas Place	12/12/2006	12/03/2007	23/11/2006	$385,000	1279m	Full transfer	4	2	-	2	-	$385,000	19	-	Combined Record	-	-	-	Single residential dwelling	$153,000	0.4
2006	221156	156 Osburn Drive	05/04/2006	30/05/2006	08/03/2006	$385,000	954m	Full transfer	4	1	1	2	2	$385,000	28	-	Combined Record	-	-	-	Single residential dwelling	$143,000	0.37
2006	169147	218 Osburn Drive	20/11/2006	08/02/2007	17/10/2006	$380,000	875m	Full transfer	4	1	1	1	-	$380,000	34	-	Combined Record	-	-	-	Single residential dwelling	$143,000	0.38
2006	203473	19 Cumpston Place	28/07/2006	12/09/2006	-	$380,000	780m	Full transfer	-	-	-	-	-	$380,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	119496	126 Osburn Drive	21/09/2006	30/10/2006	01/08/2006	$377,000	988m	Full transfer	4	1	1	2	2	$377,000	51	-	Combined Record	-	-	-	Single residential dwelling	$143,000	0.38
2006	221168	14 Clode Crescent	29/04/2006	13/06/2006	31/03/2006	$365,000	1111m	Full transfer	4	1	1	2	-	$365,000	29	-	Combined Record	-	-	-	Single residential dwelling	$153,000	0.42
2006	221195	41 Mileham Street	07/03/2006	02/05/2006	15/02/2006	$365,000	826m	Full transfer	4	1	-	2	-	$365,000	20	-	Combined Record	-	-	-	Single residential dwelling	$172,000	0.47
2006	221079	12 Clubbe Crescent	15/03/2006	05/05/2006	-	$360,000	791m	Full transfer	-	-	-	-	-	$360,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	221092	21 Harper Street	09/03/2006	30/06/2006	15/12/2005	$360,000	914m	Full transfer	4	2	-	-	2	$360,000	84	-	Combined Record	-	-	-	Single residential dwelling	$153,000	0.43
2006	37401	20 Lawrence Close	04/08/2006	18/09/2006	06/06/2006	$358,000	784m	Full transfer	4	1	1	-	2	$358,000	59	-	Combined Record	-	-	-	Single residential dwelling	$138,000	0.39
2006	164914	25 Handcock Crescent	01/09/2006	11/10/2006	-	$352,500	1060m	Full transfer	-	-	-	-	-	$352,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	318017	3 Pulleine Crescent	25/10/2006	16/02/2007	-	$350,000	746m	Full transfer	-	-	-	-	-	$350,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	221121	290 Southern Cross Drive	17/05/2006	07/07/2006	-	$349,000	882m	Full transfer	-	-	-	-	-	$349,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	167033	44 Osburn Drive	31/05/2006	26/07/2006	-	$345,000	927m	Full transfer	-	-	-	-	-	$345,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34855	160 Osburn Drive	10/07/2006	23/08/2006	19/05/2006	$341,300	1096m	Full transfer	4	1	-	2	-	$341,300	52	-	Combined Record	-	-	-	Single residential dwelling	$143,000	0.42
2006	202921	18 Clement Place	12/10/2006	05/01/2007	19/09/2006	$341,000	891m	Full transfer	3	1	-	2	1	$341,000	23	-	Combined Record	-	-	-	Single residential dwelling	$153,000	0.45
2006	221080	22 Clubbe Crescent	13/04/2006	23/05/2006	-	$339,000	709m	Full transfer	-	-	-	-	-	$339,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164409	123 Osburn Drive	22/12/2006	13/03/2007	-	$335,000	1049m	Full transfer	-	-	-	-	-	$335,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	168745	11 Graham Street	07/09/2006	05/10/2006	17/08/2006	$335,000	843m	Full transfer	4	1	1	4	-	$335,000	21	-	Combined Record	-	-	-	Single residential dwelling	$138,000	0.41
2006	203475	4 Lawes Place	28/07/2006	12/09/2006	01/06/2006	$334,000	758m	Full transfer	3	1	-	2	1	$334,000	57	-	Combined Record	-	-	-	Single residential dwelling	$143,000	0.43
2006	221007	6 Archdall Street	17/01/2006	17/03/2006	-	$332,500	1016m	Full transfer	-	-	-	-	-	$332,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	89095	8 Mathison Place	18/10/2006	-	26/09/2006	$332,000	681m	Full transfer	3	1	-	2	-	$332,000	22	-	Allhomes Record	-	-	-	-	$113,000	0.34
2006	119714	5 Hirschfeld Crescent	28/09/2006	31/10/2006	18/08/2006	$332,000	1271m	Full transfer	4	-	-	-	-	$332,000	41	-	Combined Record	-	-	-	Single residential dwelling	$134,000	0.4
2006	221160	56 Mileham Street	23/02/2006	23/02/2006	-	$330,000	927m	Full transfer	-	-	-	-	-	$330,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165066	7 Kirkland Circuit	21/12/2006	15/02/2007	-	$330,000	1051m	Full transfer	-	-	-	-	-	$330,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
