Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	119994	2/19 Canterbury Crescent	27/11/2006	02/04/2007	-	$1,800,000	1891m	Full transfer	-	-	-	-	-	$1,800,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	119633	2 Geils Court	29/08/2006	31/10/2006	-	$1,647,000	728m	Full transfer	-	-	-	-	-	$1,647,000	-	-	Government Record	-	-	-	Office,professional suite	-	-
2006	165287	12 Daly Street	02/11/2006	16/02/2007	12/10/2006	$1,500,000	1390m	Full transfer	5	2	1	2	-	$1,500,000	21	-	Combined Record	-	-	-	Single residential dwelling	$954,000	0.64
2006	309242	15 Rawson Street	02/12/2006	18/01/2007	-	$1,360,000	729m	Full transfer	-	-	-	-	-	$1,360,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	37285	9 Daly Street	09/08/2006	18/09/2006	13/07/2006	$1,290,000	1645m	Full transfer	5	1	2	5	-	$1,290,000	27	-	Combined Record	-	-	-	Single residential dwelling	$977,000	0.76
2006	169135	7 Daly Street	06/12/2006	08/02/2007	15/11/2006	$1,260,000	1214m	Full transfer	4	3	-	1	-	$1,260,000	21	-	Combined Record	-	-	-	Single residential dwelling	$940,000	0.75
2006	209800	43 Fergusson Crescent	08/05/2006	06/07/2006	-	$1,150,000	560m	Full transfer	-	-	-	-	-	$1,150,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164844	5 Fuller Street	08/07/2006	10/10/2006	-	$1,057,500	823m	Full transfer	-	-	-	-	-	$1,057,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165654	2/45 Gawler Crescent	22/04/2006	23/11/2006	23/03/2006	$975,000	1146m	Full transfer	3	1	1	2	-	$975,000	30	-	Combined Record	-	-	-	Multiple unit dwelling	$448,000	0.46
2006	89120	19 Robe Street	01/11/2006	-	26/09/2006	$935,000	1289m	Full transfer	3	2	1	-	2	$935,000	36	-	Allhomes Record	-	-	-	-	$647,000	0.69
2006	10525	            2/17 Robe Street	01/11/2006	11/12/2006	-	$935,000	1277m	Full transfer	-	-	-	-	-	$935,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	35837	26 Gawler Crescent	06/11/2006	10/01/2007	20/04/2006	$900,000	1283m	Full transfer	3	1	-	-	-	$900,000	200	-	Combined Record	-	-	-	Single residential dwelling	$510,000	0.57
2006	34263	5 Carmichael Street	16/08/2006	27/11/2006	-	$875,000	755m	Full transfer	-	-	-	-	-	$875,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
2006	209836	17 Beauchamp Street	22/03/2006	19/04/2006	13/01/2006	$810,000	815m	Full transfer	4	1	1	2	-	$810,000	68	-	Combined Record	-	-	-	Single residential dwelling	$550,000	0.68
2006	209801	23 Gawler Crescent	25/03/2006	10/05/2006	23/02/2006	$775,000	907m	Full transfer	3	1	1	-	-	$775,000	30	-	Combined Record	-	-	-	Single residential dwelling	$602,000	0.78
2006	165365	38 Carrington Street	28/10/2006	15/02/2007	26/09/2006	$760,000	711m	Full transfer	4	2	-	-	1	$760,000	32	-	Combined Record	-	-	-	Single residential dwelling	$495,000	0.65
2006	37286	24 Dugan Street	18/07/2006	19/09/2006	-	$760,000	858m	Full transfer	-	-	-	-	-	$760,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	76693	132 Strickland Crescent	08/03/2006	-	02/03/2006	$755,000	795m	Full transfer	4	1	1	2	-	$755,000	6	-	Allhomes Record	-	-	-	-	$460,000	0.61
2006	209677	35 Carrington Street	08/03/2006	13/04/2006	-	$755,000	795m	Full transfer	-	-	-	-	-	$755,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	169721	11 Newdegate Street	16/10/2006	11/12/2006	01/09/2006	$730,000	767m	Full transfer	4	1	1	3	-	$730,000	45	-	Combined Record	-	-	-	Single residential dwelling	$511,000	0.7
2006	209805	46 Fergusson Crescent	01/02/2006	17/03/2006	12/01/2006	$720,000	562m	Full transfer	3	1	-	-	1	$720,000	20	-	Combined Record	-	-	-	Single residential dwelling	$459,000	0.64
2006	168483	53 Kent Street	20/12/2006	25/01/2007	-	$700,000	1773m	Full transfer	-	-	-	-	-	$700,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	90935	15 Lamington Street	12/11/2006	-	20/10/2006	$685,000	700m	Full transfer	3	1	-	1	-	$685,000	23	-	Allhomes Record	-	-	-	-	$417,000	0.61
