Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2007	250408	58 Bill Ferguson Circuit	18/09/2007	24/11/2009	-	$189,200	352m	Full transfer	-	-	-	-	-	$189,200	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2008	248528	9 Dundalli Street	28/06/2008	25/11/2009	-	$162,000	338m	Full transfer	-	-	-	-	-	$162,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2009	262332	41 Bill Ferguson Circuit	17/12/2009	18/02/2010	12/10/2009	$522,950	431m	Full transfer	4	1	1	2	-	$522,950	66	-	Combined Record	-	-	-	Single residential dwelling	$165,000	0.32
2009	260256	33 Mabo Boulevard	22/12/2009	10/02/2010	-	$487,000	405m	Full transfer	-	-	-	-	-	$487,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2009	262148	3 Calyute Street	24/09/2009	29/01/2010	-	$475,220	405m	Full transfer	-	-	-	-	-	$475,220	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2009	136009	             29 Mabo Boulevard	19/11/2009	-	09/04/2009	$470,000	-	Full transfer	4	1	1	2	-	$470,000	224	-	Allhomes Record	-	-	-	-	-	-
2009	554825	42 Anna Morgan Circuit	20/11/2009	-	21/03/2019	$470,000	338m	Full transfer	-	-	-	-	-	$470,000	-	-	Allhomes Record	-	-	-	-	$157,000	0.33
2009	260257	31 Mabo Boulevard	13/11/2009	22/02/2010	-	$470,000	450m	Full transfer	-	-	-	-	-	$470,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2009	251871	37 Bill Ferguson Circuit	28/10/2009	06/01/2010	-	$470,000	405m	Full transfer	-	-	-	-	-	$470,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2009	251893	5 Calyute Street	17/09/2009	13/01/2010	-	$469,000	405m	Full transfer	-	-	-	-	-	$469,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
