Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	165001	203 Goyder Street	15/12/2006	28/06/2007	-	$5,200,000	13572m	Full transfer	-	-	-	-	-	$5,200,000	-	-	Government Record	-	-	-	Motel	-	-
2006	36766	30 Brockman Street	09/08/2006	07/09/2006	21/07/2006	$760,000	975m	Full transfer	4	1	1	2	-	$760,000	19	-	Combined Record	-	-	-	Single residential dwelling	$473,000	0.62
2006	229528	38 Finniss Crescent	20/09/2006	26/10/2006	-	$747,500	865m	Full transfer	-	-	-	-	-	$747,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	222817	27 Scott Street	24/03/2006	17/05/2006	17/01/2006	$723,000	769m	Full transfer	4	1	1	-	2	$723,000	66	-	Combined Record	-	-	-	Single residential dwelling	$371,000	0.51
2006	164929	117 La Perouse Street	28/07/2006	11/10/2006	13/06/2006	$710,000	727m	Full transfer	4	1	1	1	-	$710,000	45	-	Combined Record	-	-	-	Single residential dwelling	$362,000	0.51
2006	222801	67 Carnegie Crescent	29/04/2006	26/06/2006	31/03/2006	$705,000	1203m	Full transfer	5	2	-	-	2	$705,000	29	-	Combined Record	-	-	-	Single residential dwelling	$471,000	0.67
2006	169776	55 Finniss Crescent	30/11/2006	12/12/2006	04/10/2006	$702,000	1073m	Full transfer	4	2	-	2	-	$702,000	57	-	Combined Record	-	-	-	Single residential dwelling	$403,000	0.57
2006	119675	78 Stuart Street	01/09/2006	03/11/2006	20/09/2005	$700,000	934m	Full transfer	5	1	1	2	-	$700,000	346	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	222820	6 Logan Street	24/04/2006	02/06/2006	-	$680,000	1013m	Full transfer	-	-	-	-	-	$680,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	10390	            17/21 Keira Street	20/06/2006	22/03/2007	-	$655,331	9866m	Full transfer	-	-	-	-	-	$655,331	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	33843	1 Brockman Street	21/07/2006	21/12/2006	28/02/2006	$650,000	892m	Full transfer	3	2	-	-	2	$650,000	143	-	Combined Record	-	-	-	Single residential dwelling	$394,000	0.61
2006	16253	            2/76 Stuart Street	13/02/2006	27/03/2006	-	$650,000	918m	Full transfer	-	-	-	-	-	$650,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	119651	4 Strzelecki Crescent	12/09/2006	30/10/2006	22/08/2006	$650,000	669m	Full transfer	3	1	-	2	-	$650,000	21	-	Combined Record	-	-	-	Single residential dwelling	$365,000	0.56
2006	10448	            18/21 Keira Street	28/04/2006	22/02/2007	-	$645,000	9866m	Full transfer	-	-	-	-	-	$645,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	5318	            19/21 Keira Street	15/06/2006	20/04/2007	-	$645,000	9866m	Full transfer	-	-	-	-	-	$645,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	10237	            25/25 Jerrabomberra Avenue	20/06/2006	11/08/2006	-	$630,000	7931m	Full transfer	-	-	-	-	-	$630,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	222872	8/25 Jerrabomberra Avenue	21/04/2006	23/05/2006	-	$630,000	7931m	Full transfer	-	-	-	-	-	$630,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	222695	1/10A Frome Street	04/05/2006	19/07/2006	-	$630,000	960m	Full transfer	-	-	-	-	-	$630,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	81492	12 Sturt Avenue	24/07/2006	-	19/05/2006	$625,000	1115m	Full transfer	3	1	-	1	-	$625,000	66	-	Allhomes Record	-	-	-	-	$384,000	0.61
2006	67251	118 Caley Crescent	06/01/2006	-	06/10/2005	$625,000	943m	Full transfer	4	2	-	-	2	$625,000	92	-	Allhomes Record	-	-	-	-	$386,000	0.62
2006	89093	33 Green Street	28/10/2006	-	25/09/2006	$625,000	835m	Full transfer	4	1	1	1	-	$625,000	33	-	Allhomes Record	-	-	-	-	$371,000	0.59
