Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	36752	24 De Burgh Street	26/05/2006	09/09/2006	-	$868,000	676m	Full transfer	-	-	-	-	-	$868,000	-	-	Government Record	-	-	-	Multi unit development (res...	-	-
2006	409025	12 Garling Street	19/12/2006	14/05/2007	30/11/2006	$775,000	613m	Full transfer	3	2	1	2	-	$775,000	19	-	Combined Record	-	-	-	Single residential dwelling	$284,000	0.37
2006	220704	20 Claxton Crescent	16/05/2006	11/07/2006	14/04/2005	$763,000	865m	Full transfer	3	1	1	2	-	$763,000	397	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	34863	1 Fristrom Crescent	09/06/2006	21/08/2006	-	$675,000	975m	Full transfer	-	-	-	-	-	$675,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	89901	44 Goodwin Street	28/10/2006	-	06/10/2006	$575,000	933m	Full transfer	4	1	1	2	-	$575,000	22	-	Allhomes Record	-	-	-	-	$430,000	0.75
2006	165366	38/50 Ellenborough Street	22/11/2006	15/02/2007	03/11/2006	$535,000	87859m	Full transfer	3	1	1	2	-	$535,000	19	-	Combined Record	-	-	-	Multiple unit dwelling	-	-
2006	119680	5 Gill Street	26/09/2006	30/10/2006	26/06/2006	$535,000	581m	Full transfer	5	2	-	1	1	$535,000	92	-	Combined Record	-	-	-	Single residential dwelling	$268,000	0.5
2006	409020	3/10 Fox Place	17/11/2006	11/01/2007	03/11/2006	$530,000	1342m	Full transfer	3	1	1	2	-	$530,000	14	-	Combined Record	-	-	-	Multiple unit dwelling	-	-
2006	220675	167/50 Ellenborough Street	16/03/2006	20/07/2006	07/12/2005	$530,000	87859m	Full transfer	3	1	1	2	-	$530,000	99	-	Combined Record	-	-	-	Multiple unit dwelling	-	-
2006	10310	            5/64 Wattle Street	06/12/2006	20/03/2007	-	$525,000	4774m	Full transfer	-	-	-	-	-	$525,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	92655	5/6 Hall Street	06/12/2006	-	09/11/2006	$525,000	296m	Full transfer	3	1	1	2	-	$525,000	27	-	Allhomes Record	-	-	-	-	$74,658	0.14
2006	119688	51 Earle Street	16/09/2006	31/10/2006	25/08/2006	$525,000	808m	Full transfer	4	1	-	1	-	$525,000	22	-	Combined Record	-	-	-	Single residential dwelling	$319,000	0.61
2006	220645	145/50 Ellenborough Street	13/01/2006	21/02/2006	-	$520,000	87859m	Full transfer	-	-	-	-	-	$520,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	34299	5 Lewin Street	11/10/2006	28/11/2006	25/08/2006	$517,000	664m	Full transfer	3	2	-	2	1	$517,000	47	-	Combined Record	-	-	-	Single residential dwelling	$289,000	0.56
2006	220647	147/50 Ellenborough Street	27/02/2006	05/05/2006	-	$514,000	87859m	Full transfer	-	-	-	-	-	$514,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	203469	172/50 Ellenborough Street	17/07/2006	11/09/2006	-	$510,000	87859m	Full transfer	-	-	-	-	-	$510,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	220680	170/50 Ellenborough Street	04/05/2006	16/06/2006	-	$510,000	87859m	Full transfer	-	-	-	-	-	$510,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	306786	78/50 Ellenborough Street	04/12/2006	29/01/2007	-	$510,000	87859m	Full transfer	-	-	-	-	-	$510,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	83203	2/6 Hall Street	06/09/2006	-	21/06/2006	$505,000	-	Full transfer	3	1	1	2	-	$505,000	77	-	Allhomes Record	-	-	-	-	-	-
2006	220692	47/50 Ellenborough Street	24/01/2006	27/02/2006	-	$505,000	87859m	Full transfer	-	-	-	-	-	$505,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	36749	27 Owen Crescent	19/05/2006	06/09/2006	-	$500,000	961m	Full transfer	-	-	-	-	-	$500,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
