Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	5285	             Lyons Place	22/12/2006	02/04/2007	-	$825,000	540m	Full transfer	-	-	-	-	-	$825,000	-	-	Government Record	-	-	-	Non retail commercial uses	-	-
2006	203705	86 Burnie Street	11/08/2006	01/09/2006	01/12/2005	$780,000	712m	Full transfer	4	1	2	2	-	$780,000	253	-	Combined Record	-	-	-	Single residential dwelling	$270,000	0.35
2006	220766	3 Barrow Place	16/02/2006	25/05/2006	10/05/2005	$685,000	1325m	Full transfer	4	1	1	1	-	$685,000	282	-	Combined Record	-	-	-	Single residential dwelling	$311,000	0.45
2006	307860	46 Derwent Street	01/11/2006	11/12/2006	-	$605,000	812m	Full transfer	-	-	-	-	-	$605,000	-	-	Government Record	-	-	-	Single residential dwelling...	-	-
2006	36754	5 Bilton Place	31/03/2006	06/09/2006	27/01/2006	$596,000	946m	Full transfer	5	2	1	1	-	$596,000	63	-	Combined Record	-	-	-	Single residential dwelling	$324,000	0.54
2006	220801	5 Elwick Place	22/04/2006	29/05/2006	23/03/2006	$585,000	1190m	Full transfer	4	2	1	-	2	$585,000	30	-	Combined Record	-	-	-	Single residential dwelling	$350,000	0.6
2006	301743	            1/1 Olympus Way	06/10/2006	17/07/2007	-	$570,000	802m	Full transfer	-	-	-	-	-	$570,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	220890	4/9 Tasman Place	01/03/2006	13/07/2006	-	$557,000	3120m	Full transfer	-	-	-	-	-	$557,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	10421	            1/34 Lutana Street	17/11/2006	20/02/2007	-	$550,000	1171m	Full transfer	-	-	-	-	-	$550,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	36757	3/9 Tasman Place	20/07/2006	04/09/2006	-	$545,000	3120m	Full transfer	-	-	-	-	-	$545,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	37398	5/9 Tasman Place	13/07/2006	20/09/2006	-	$536,000	3120m	Full transfer	-	-	-	-	-	$536,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	316	            Lyons Place	28/06/2006	28/09/2006	-	$535,000	540m	Full transfer	-	-	-	-	-	$535,000	-	-	Government Record	-	-	-	Non retail commercial uses	-	-
2006	13216	            2/28 Lutana Street	15/06/2006	04/08/2006	-	$525,000	1191m	Full transfer	-	-	-	-	-	$525,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	35669	18 Scottsdale Street	30/11/2006	11/01/2007	-	$490,000	942m	Full transfer	-	-	-	-	-	$490,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220758	19 Derwent Street	05/06/2006	21/07/2006	06/04/2006	$485,000	1106m	Full transfer	4	1	1	2	1	$485,000	60	-	Combined Record	-	-	-	Single residential dwelling	$242,000	0.5
2006	37397	29 Port Arthur Street	11/08/2006	18/09/2006	-	$465,000	755m	Full transfer	-	-	-	-	-	$465,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220832	14/61 Launceston Street	03/07/2006	01/08/2006	08/06/2006	$465,000	9027m	Full transfer	3	2	1	2	-	$465,000	25	-	Combined Record	-	-	-	Multiple unit dwelling	-	-
2006	165498	129 Launceston Street	01/12/2006	30/01/2007	21/09/2006	$450,000	903m	Full transfer	5	1	1	4	2	$450,000	71	-	Combined Record	-	-	-	Single residential dwelling	$185,000	0.41
2006	34864	5 Longford Street	19/07/2006	22/08/2006	08/06/2006	$448,000	700m	Full transfer	4	1	-	-	1	$448,000	41	-	Combined Record	-	-	-	Single residential dwelling	$265,000	0.59
2006	168444	3 Quamby Place	07/09/2006	22/01/2007	25/08/2006	$448,000	795m	Full transfer	3	1	-	-	1	$448,000	13	-	Combined Record	-	-	-	Single residential dwelling	$252,000	0.56
2006	220806	25 Glenorchy Street	09/01/2006	16/03/2006	-	$440,000	996m	Full transfer	-	-	-	-	-	$440,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	36755	18/61 Launceston Street	21/03/2006	06/09/2006	-	$440,000	9027m	Full transfer	-	-	-	-	-	$440,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	220808	4 Bilton Place	05/06/2006	28/07/2006	03/05/2006	$439,000	827m	Full transfer	3	1	-	1	1	$439,000	33	-	Combined Record	-	-	-	Single residential dwelling	$286,000	0.65
2006	220777	1 Yolla Place	08/04/2006	25/05/2006	-	$436,000	875m	Full transfer	-	-	-	-	-	$436,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220731	50 Scottsdale Street	04/03/2006	03/04/2006	03/02/2006	$421,000	891m	Full transfer	3	1	-	1	-	$421,000	29	-	Combined Record	-	-	-	Single residential dwelling	$307,000	0.73
2006	203085	5 Cornelian Place	09/11/2006	03/01/2007	-	$415,000	727m	Full transfer	-	-	-	-	-	$415,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220797	30 Port Arthur Street	03/05/2006	06/07/2006	-	$410,000	942m	Full transfer	-	-	-	-	-	$410,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220874	89 Burnie Street	28/04/2006	15/06/2006	-	$405,000	694m	Full transfer	-	-	-	-	-	$405,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	120846	6 Taroona Place	21/12/2006	14/05/2007	-	$396,200	773m	Full transfer	-	-	-	-	-	$396,200	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220742	53 Devonport Street	09/05/2006	04/07/2006	26/04/2006	$395,000	747m	Full transfer	4	1	1	-	2	$395,000	13	-	Combined Record	-	-	-	Single residential dwelling	$265,000	0.67
2006	220829	5 Tarraleah Crescent	06/02/2006	13/03/2006	-	$392,500	694m	Full transfer	-	-	-	-	-	$392,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164911	59 Burnie Street	28/07/2006	11/10/2006	01/05/2006	$391,000	725m	Full transfer	4	1	-	1	1	$391,000	88	-	Combined Record	-	-	-	Single residential dwelling	$222,000	0.57
2006	168744	5 Ulverstone Street	03/08/2006	08/10/2006	-	$386,000	740m	Full transfer	-	-	-	-	-	$386,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	121777	4 Taroona Place	21/12/2006	25/09/2007	-	$385,800	764m	Full transfer	-	-	-	-	-	$385,800	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	220891	6/9 Tasman Place	15/07/2006	15/07/2006	-	$385,000	3120m	Full transfer	-	-	-	-	-	$385,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	164910	25 Tarraleah Crescent	28/08/2006	13/10/2006	-	$385,000	747m	Full transfer	-	-	-	-	-	$385,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	168485	16 Longford Street	21/11/2006	05/03/2007	12/10/2006	$383,500	894m	Full transfer	3	1	-	-	1	$383,500	40	-	Combined Record	-	-	-	Single residential dwelling	$265,000	0.69
