Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	167220	27 Parkhill Street	11/12/2006	10/04/2007	-	$900,000	1174m	Full transfer	-	-	-	-	-	$900,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	225371	36 Beasley Street	01/04/2006	19/07/2006	09/03/2006	$642,000	1046m	Full transfer	4	1	1	2	1	$642,000	23	-	Combined Record	-	-	-	Single residential dwelling	$224,000	0.35
2006	165510	21 Parkhill Street	07/12/2006	02/02/2007	18/10/2006	$620,000	805m	Full transfer	5	1	1	2	-	$620,000	50	-	Combined Record	-	-	-	Single residential dwelling	$260,000	0.42
2006	37450	1/68 Collings Street	24/08/2006	22/09/2006	-	$610,000	976m	Full transfer	-	-	-	-	-	$610,000	-	-	Government Record	-	-	-	Multiple unit dwelling	-	-
2006	34975	76 Parkhill Street	22/05/2006	21/08/2006	13/10/2005	$605,000	1043m	Full transfer	4	1	1	-	2	$605,000	221	-	Combined Record	-	-	-	Single residential dwelling	$285,000	0.47
2006	225386	41 Parkhill Street	16/01/2006	22/02/2006	01/11/2005	$600,000	798m	Full transfer	4	1	1	2	-	$600,000	76	-	Combined Record	-	-	-	Single residential dwelling	$301,000	0.5
2006	119658	43 Parkhill Street	22/09/2006	30/10/2006	-	$567,000	774m	Full transfer	-	-	-	-	-	$567,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	169796	7 Low Place	14/07/2006	13/12/2006	-	$562,500	1004m	Full transfer	-	-	-	-	-	$562,500	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	85847	10 Hodgson Crescent	08/09/2006	-	08/08/2006	$560,000	570m	Full transfer	4	1	1	2	-	$560,000	31	-	Allhomes Record	-	-	-	-	$219,000	0.39
2006	165815	20 Coleman Street	29/09/2006	21/11/2006	-	$530,000	984m	Full transfer	-	-	-	-	-	$530,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	168936	19 Leighton Street	02/11/2006	22/03/2007	-	$510,000	885m	Full transfer	-	-	-	-	-	$510,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	34606	13 Coleman Street	16/08/2006	28/09/2006	-	$510,000	837m	Full transfer	-	-	-	-	-	$510,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
