Year	Id	Address	ContractDate	TransferDate	ListDate	Price	BlockSize	Transfer Type	Bedrooms	Bathrooms	Ensuites	Garages	Carports	FullSalePrice	DaysOnMarket	SaleType	SaleRecordSource	BuildingSize	LandType	PropertyType	Purpose	UnimprovedValue	UnimprovedValueRatio
2006	164336	25 Fitzsimmons Street	13/12/2006	14/03/2007	09/11/2006	$1,230,000	1070m	Full transfer	4	1	2	2	-	$1,230,000	34	-	Combined Record	-	-	-	Single residential dwelling	$346,000	0.28
2006	165396	21 Lindwall Place	15/11/2006	14/02/2007	-	$1,040,000	924m	Full transfer	-	-	-	-	-	$1,040,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	306806	9 Sue Geh Circuit	11/10/2006	31/01/2007	-	$1,000,000	999m	Full transfer	-	-	-	-	-	$1,000,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	302485	2 Viner Place	14/08/2006	11/01/2007	-	$978,000	1202m	Full transfer	-	-	-	-	-	$978,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	165798	23 Hendry Close	04/10/2006	21/11/2006	02/06/2005	$860,000	1035m	Full transfer	4	1	2	2	-	$860,000	489	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	165797	23 Whitfield Circuit	11/10/2006	24/11/2006	12/09/2006	$845,000	1067m	Full transfer	5	1	1	3	-	$845,000	29	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	306745	22 Hendry Close	26/05/2006	15/02/2007	-	$840,000	890m	Full transfer	-	-	-	-	-	$840,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	223822	7 McRitchie Circuit	24/02/2006	10/05/2006	26/08/2005	$805,000	894m	Full transfer	5	3	-	2	-	$805,000	182	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	319701	4 Schow Place	13/01/2006	20/06/2006	-	$795,000	1093m	Full transfer	-	-	-	-	-	$795,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	224076	4 Bolger Place	25/03/2006	27/04/2006	20/02/2006	$790,000	1089m	Full transfer	4	3	2	2	-	$790,000	33	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	164263	3 Cecins Place	15/06/2006	16/08/2006	-	$790,000	1240m	Full transfer	-	-	-	-	-	$790,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	306780	73 Lexcen Avenue	28/09/2006	30/01/2007	-	$760,000	1004m	Full transfer	-	-	-	-	-	$760,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	36773	5 Sutcliffe Street	09/06/2006	08/09/2006	02/09/2005	$750,000	859m	Full transfer	4	1	1	2	-	$750,000	280	-	Combined Record	-	-	-	Single residential dwelling	$227,000	0.3
2006	169404	93 Lexcen Avenue	06/10/2006	12/12/2006	11/08/2006	$728,000	829m	Full transfer	6	2	1	3	-	$728,000	56	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	318010	8 Kleinig Street	09/11/2006	15/02/2007	-	$710,000	961m	Full transfer	-	-	-	-	-	$710,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	203305	64 Lexcen Avenue	30/11/2006	19/01/2007	-	$695,000	1006m	Full transfer	-	-	-	-	-	$695,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	164262	25 Sutcliffe Street	22/06/2006	14/08/2006	30/03/2006	$690,000	837m	Full transfer	5	1	-	2	-	$690,000	84	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	223943	20 Dobbin Circuit	17/02/2006	02/06/2006	12/08/2005	$685,000	841m	Full transfer	5	3	-	3	-	$685,000	189	-	Combined Record	-	-	-	Single residential dwelling	$230,000	0.34
2006	223951	18 Frew Close	01/02/2006	02/03/2006	16/11/2005	$680,000	809m	Full transfer	4	1	1	2	-	$680,000	77	-	Combined Record	-	-	-	Single residential dwelling	$260,000	0.38
2006	203491	53 Lexcen Avenue	17/08/2006	15/09/2006	-	$680,000	1192m	Full transfer	-	-	-	-	-	$680,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	223987	5 Arthaldo Court	22/02/2006	06/04/2006	-	$675,000	705m	Full transfer	-	-	-	-	-	$675,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	203329	28 McAuliffe Court	15/11/2006	16/01/2007	04/10/2006	$659,000	934m	Full transfer	4	1	1	2	-	$659,000	42	-	Combined Record	-	-	-	Single residential dwelling	$203,000	0.31
2006	223848	18 Hendry Close	17/05/2006	20/07/2006	-	$655,000	927m	Full transfer	-	-	-	-	-	$655,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	224072	56 McClelland Avenue	14/02/2006	11/04/2006	-	$650,000	757m	Full transfer	-	-	-	-	-	$650,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	33955	5 Ryder Place	29/08/2006	20/12/2006	30/05/2006	$650,000	1059m	Full transfer	4	1	1	2	-	$650,000	91	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	224056	2 Waine Place	26/05/2006	12/07/2006	24/04/2006	$645,000	726m	Full transfer	4	1	1	2	-	$645,000	32	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	35908	59 Dobbin Circuit	24/11/2006	10/01/2007	-	$640,000	650m	Full transfer	-	-	-	-	-	$640,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	168342	4 Fitzsimmons Street	06/05/2006	10/08/2006	29/03/2006	$638,500	820m	Full transfer	4	1	1	2	-	$638,500	38	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	35619	45 McClelland Avenue	13/10/2006	10/01/2007	13/07/2006	$636,500	728m	Full transfer	5	2	1	2	-	$636,500	92	-	Combined Record	-	-	-	Single residential dwelling	$194,000	0.3
2006	203077	5 Wendy Ey Place	12/10/2006	05/01/2007	-	$630,000	739m	Full transfer	-	-	-	-	-	$630,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	33832	7 Fitzsimmons Street	20/11/2006	18/12/2006	06/09/2006	$630,000	936m	Full transfer	4	1	1	2	-	$630,000	75	-	Combined Record	-	-	-	Single residential dwelling	$224,000	0.36
2006	306752	10 Fleetwood-Smith Street	27/10/2006	14/02/2007	-	$625,000	731m	Full transfer	-	-	-	-	-	$625,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	119630	15 Oldershaw Court	14/09/2006	30/10/2006	-	$622,000	718m	Full transfer	-	-	-	-	-	$622,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
2006	224070	88 McClelland Avenue	13/04/2006	21/06/2006	15/08/2005	$613,000	935m	Full transfer	5	2	1	2	2	$613,000	241	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	34963	37 Kelleway Avenue	07/07/2006	22/08/2006	02/06/2006	$610,000	792m	Full transfer	4	1	1	2	-	$610,000	35	-	Combined Record	-	-	-	Single residential dwelling	$170,000	0.28
2006	36774	72 Sue Geh Circuit	05/07/2006	08/09/2006	17/03/2006	$610,000	802m	Full transfer	5	1	1	2	-	$610,000	110	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	34962	28 Oldershaw Court	05/07/2006	21/08/2006	16/05/2006	$605,000	872m	Full transfer	5	1	1	2	-	$605,000	50	-	Combined Record	-	-	-	Single residential dwelling	-	-
2006	223789	166 Temperley Street	22/02/2006	10/04/2006	11/01/2006	$600,000	834m	Full transfer	4	1	1	-	-	$600,000	42	-	Combined Record	-	-	-	Single residential dwelling	$222,000	0.37
2006	165339	19 McAuliffe Court	22/12/2006	16/02/2007	-	$600,000	900m	Full transfer	-	-	-	-	-	$600,000	-	-	Government Record	-	-	-	Single residential dwelling	-	-
